id_transacao,id_cliente,valor,tipo,banco_origem,banco_destino,data,data_part,banco_origem_nome,banco_destino_nome,cpf_mascarado,cidade,estado
06ff1bb0-4a96-4b3f-aec7-2bb6731c4c51,88387bce-40e7-48ef-85f1-73d5ae0f6a71,5539.49,PIX,001,104,2025-06-29 00:09:52.038805,2025-06-29,Banco do Brasil,Caixa Econômica Federal,***.675.***-75,Carmo do Cajuru,SE
0679a55d-a9d5-413d-92d0-3bab5dbfeeca,ed845919-594f-4ad6-9da2-aa127a71fc3b,3760.48,Cartão,033,237,2025-06-29 06:30:06.478313,2025-06-29,Santander,Bradesco,***.702.***-60,Morro do Pilar,BA
241cea07-0b08-4882-8e4e-c51090d2b19f,eb1bb119-d9ec-4e4f-9f6a-ba36709e857c,6935.08,TED,033,001,2025-06-29 22:31:40.285999,2025-06-29,Santander,Banco do Brasil,***.132.***-40,Seabra,RO
1e6bdeb1-a6d4-40ae-b30a-5be1771c2cfb,656e64ac-febc-4336-987c-e6f54b7204e5,2854.43,TED,237,341,2025-06-29 19:00:47.312014,2025-06-29,Bradesco,Itaú Unibanco,***.105.***-60,Desconhecido,RS
69479d76-8717-4a40-bf5a-1d05ce9b44c8,89deac32-ac34-4507-872b-1a49b63a0206,1609.95,DOC,237,001,2025-06-29 06:18:57.516159,2025-06-29,Bradesco,Banco do Brasil,***.653.***-10,Chorozinho,CE
507e7877-68ed-47e7-9768-39d5631fc345,f24c3ad6-d063-4eef-b764-b5f6ad6875c4,7396.12,PIX,104,033,2025-06-29 03:35:31.359237,2025-06-29,Caixa Econômica Federal,Santander,***.910.***-49,Engenheiro Coelho,GO
227366bb-c1e4-46b0-b7fc-c269d71ceeef,5579e6db-c02d-466d-ade8-992c619bd02f,6737.57,TED,341,104,2025-06-29 01:35:43.253821,2025-06-29,Itaú Unibanco,Caixa Econômica Federal,***.085.***-11,Resende Costa,AL
f6c27d63-3f83-450d-8da0-d76b1fd514f7,420e4837-aee3-4262-a4c1-c1944ab0c45e,2301.31,Cartão,104,341,2025-06-29 23:32:35.479506,2025-06-29,Caixa Econômica Federal,Itaú Unibanco,***.863.***-04,Cananéia,PB
20b2209d-ed68-49dd-8753-1b0e6f5d476b,b5641ac1-ca46-4b87-af11-e4c9a038d68a,3533.01,DOC,104,033,2025-06-29 19:17:42.105327,2025-06-29,Caixa Econômica Federal,Santander,***.015.***-80,Manoel Emídio,GO
33513860-dd8f-4db2-9988-d235470498d7,ed39a9f9-87bd-46db-a56b-b3857c1a559c,3690.67,DOC,033,237,2025-06-29 06:11:13.623854,2025-06-29,Santander,Bradesco,***.518.***-90,Paiva,MG
30e30376-8717-42a0-a051-4629c21ba13a,f1994c25-7785-4d49-a538-0e7b514044ed,1217.22,PIX,237,341,2025-06-29 19:39:30.715226,2025-06-29,Bradesco,Itaú Unibanco,***.063.***-01,Cerro Largo,SP
0299d558-eb43-489b-8f2c-fb71a03b4b58,6640d7d2-7c3d-4deb-8657-fdfa521839b3,195.81,DOC,237,001,2025-06-29 09:35:01.354460,2025-06-29,Bradesco,Banco do Brasil,***.945.***-67,Rio Novo do Sul,SP
8d9dff2f-6994-4103-bf70-b19124a5f270,d91de644-8ed9-4171-8d31-ff201ee78904,437.82,TED,104,237,2025-06-29 22:30:15.114833,2025-06-29,Caixa Econômica Federal,Bradesco,***.973.***-66,Bom Retiro,RO
3c725277-7941-4993-9c07-c7fd0d883909,4824a036-61ce-424a-b016-85bde606dcbe,7492.93,PIX,341,237,2025-06-29 21:37:34.701433,2025-06-29,Itaú Unibanco,Bradesco,***.394.***-42,Augusto de Lima,MG
a51ec14b-3d7a-400f-825e-eeb259e679a3,b6482124-736e-4e9d-aaf6-f28b40aa0b27,181.09,TED,341,341,2025-06-29 12:44:53.966450,2025-06-29,Itaú Unibanco,Itaú Unibanco,***.156.***-82,Anapurus,CE
04b8257e-fbe2-47f7-8b09-324f64d0bdc2,aa8d6bc4-3b42-4d5b-9a57-31b5d1d0f43d,1875.56,PIX,237,033,2025-06-29 14:06:55.365702,2025-06-29,Bradesco,Santander,***.285.***-73,Kaloré,PB
f6ab443b-d0fa-43b1-af98-70bdd1d6b077,8da7eb4a-ccaf-4ae0-85db-29a1b0de4ac6,3395.14,Cartão,237,033,2025-06-29 17:08:42.954754,2025-06-29,Bradesco,Santander,***.315.***-64,Monsenhor Hipólito,PR
61c06f9e-f00d-4ec3-bb08-921ed9ed11ae,c928da5b-1948-457b-8d98-cb2884756e4e,7584.34,DOC,104,033,2025-06-29 17:56:03.954583,2025-06-29,Caixa Econômica Federal,Santander,***.560.***-83,Amarante do Maranhão,AL
b715498b-6f39-4a5d-8f2f-aff5a662eb33,10733daa-b608-431d-9b39-da4d802fab20,6735.22,Cartão,237,341,2025-06-29 14:25:45.990559,2025-06-29,Bradesco,Itaú Unibanco,***.985.***-75,Ribeirão Preto,PI
afec8ca9-de7b-4d6c-9acc-fd61c1382a5c,db162f5f-c736-4861-afac-5ccc82118aa6,4052.53,PIX,001,001,2025-06-29 20:10:55.762753,2025-06-29,Banco do Brasil,Banco do Brasil,***.293.***-37,Rosário da Limeira,AL
046def5b-d501-40be-9042-7af3f3209b23,5d3cb324-8eaa-4e82-a238-b7c312af5c43,6659.85,TED,341,033,2025-06-29 10:07:41.804067,2025-06-29,Itaú Unibanco,Santander,***.948.***-91,Roncador,MG
a4108e47-e390-465e-be57-00cc724e7ccb,83971b57-fd05-4e30-ad64-a1d5eb0a0b25,5415.61,Cartão,237,341,2025-06-29 12:56:58.244371,2025-06-29,Bradesco,Itaú Unibanco,***.520.***-15,Aquiraz,MS
d8609b13-52d3-4c9d-a5de-ca1038cb5b0e,c3552d75-ed90-4496-827f-f37e4116f589,2750.16,PIX,001,237,2025-06-29 19:34:30.360175,2025-06-29,Banco do Brasil,Bradesco,***.431.***-37,Bonito,SP
1fb3dbff-f935-4d26-a3f8-52df01b661b6,2561f9aa-73f1-4aa4-a653-975d4551ad53,4808.32,PIX,341,033,2025-06-29 12:07:54.774395,2025-06-29,Itaú Unibanco,Santander,***.487.***-93,Serranópolis,BA
55539880-1a25-486d-8d21-0e2fa6687a7e,d39c0bd9-fc2e-4eee-9a0c-cea6f2ff8afc,4598.97,DOC,033,341,2025-06-29 18:56:44.492764,2025-06-29,Santander,Itaú Unibanco,***.980.***-20,Resende Costa,TO
56f7fc90-9792-4e48-bde8-b6a077599b5f,4e65a9c9-7a3c-4115-b39e-79569f021089,5415.69,DOC,237,001,2025-06-29 17:48:19.092071,2025-06-29,Bradesco,Banco do Brasil,***.968.***-39,Pedro Osório,MG
810d5a59-02d3-4a20-81ea-08d5ca881797,21f1b63c-2567-4db7-8a29-38e18bdc748d,4306.79,Cartão,341,237,2025-06-29 07:43:38.154967,2025-06-29,Itaú Unibanco,Bradesco,***.351.***-97,Monção,PE
da121bd0-2692-46cc-86e2-994706944415,54670719-caa6-4177-82b9-dd66515bb5d7,7584.92,Cartão,237,341,2025-06-29 14:42:31.427619,2025-06-29,Bradesco,Itaú Unibanco,***.123.***-17,Caiçara,PA
52cb1f06-e404-49bf-9997-61eb11bcbd9c,8703e41f-0901-47b7-b391-41d2ecafcde7,495.86,Cartão,033,341,2025-06-29 05:36:36.579295,2025-06-29,Santander,Itaú Unibanco,***.892.***-68,Araras,PB
7454ff4b-0f26-4b4f-b555-f74e5e4d5f66,e53f396b-bbae-4903-8cdb-791d6df664d8,2975.39,Cartão,001,341,2025-06-29 15:14:15.778910,2025-06-29,Banco do Brasil,Itaú Unibanco,***.106.***-00,Toropi,PB
cf340b94-ed26-45e8-8d8d-6e0a82c78590,ca18d459-fa9d-4b88-a368-38b5b44aecc9,1874.1,DOC,237,001,2025-06-29 22:16:09.591518,2025-06-29,Bradesco,Banco do Brasil,***.472.***-40,Alto Santo,PA
aec90577-d3e7-4b5b-958e-01b32fb292d4,1b4dbd9e-818a-41c9-b05c-36eb1a1a94d1,4176.99,PIX,001,033,2025-06-29 05:05:11.341904,2025-06-29,Banco do Brasil,Santander,***.146.***-34,São José do Seridó,SP
d112eb95-e124-499c-9220-f92130e9a943,de7ff9ad-bfd5-4636-966a-2686fcbb1124,3044.54,Cartão,001,033,2025-06-29 12:36:47.083671,2025-06-29,Banco do Brasil,Santander,***.725.***-70,Luzilândia,SP
d857687f-46df-4d87-bbe9-8726839a3f6f,2c4ab233-922a-4770-a7b8-2e5a61def1c4,616.02,TED,033,033,2025-06-30 05:35:26.445622,2025-06-30,Santander,Santander,***.930.***-03,Tapiratiba,SP
545c2349-f21f-4ad1-80d9-40f04d800820,709c3475-28bf-4e76-b236-343444487b4c,5656.47,Cartão,001,033,2025-06-30 17:16:24.268353,2025-06-30,Banco do Brasil,Santander,***.681.***-91,Três Corações,MT
31b525c9-60c8-48a7-9d63-038799125950,8aef107e-0101-430c-87ee-7b74a1f574b0,3444.28,Cartão,104,033,2025-06-30 08:06:43.402842,2025-06-30,Caixa Econômica Federal,Santander,***.549.***-01,Barra do Piraí,RS
0d8bd0e5-ee7a-452b-ae16-19a99cbdf6f0,d638fe57-8763-4640-9714-6a3ede0754d8,4921.77,TED,237,237,2025-06-30 11:07:32.271090,2025-06-30,Bradesco,Bradesco,***.512.***-25,Carmópolis de Minas,SP
a6f15344-f385-42e9-816d-7cb91ddc651c,3dd2632b-ae42-4b2f-8414-927d255e1b2b,3779.87,Cartão,341,033,2025-06-30 03:50:02.761476,2025-06-30,Itaú Unibanco,Santander,***.381.***-08,Senhora dos Remédios,BA
0f739fc3-1f1c-48d3-aca5-7592b6142f8c,86a11946-28af-493b-bac7-4394221b00ca,1198.04,DOC,104,033,2025-06-30 17:59:39.412452,2025-06-30,Caixa Econômica Federal,Santander,***.273.***-38,Campestre de Goiás,RS
ccc0f9f4-2c33-43c2-a88e-e5850702d8ed,885df6db-1454-4bb3-9a76-54e962ff926e,6864.68,DOC,104,001,2025-06-30 08:38:22.817300,2025-06-30,Caixa Econômica Federal,Banco do Brasil,***.479.***-82,Água Clara,MG
7d0ab57e-ef3f-412d-954b-1551eed612ea,a16fd352-f667-4ad1-becc-411e7042d508,6226.57,PIX,001,104,2025-06-30 00:06:40.533380,2025-06-30,Banco do Brasil,Caixa Econômica Federal,***.354.***-23,Paulino Neves,MA
5af3ee75-f9c0-4e54-beee-3052c1a713b6,7af6db82-3e15-4157-9415-eeea3271c3f9,6446.94,PIX,033,237,2025-06-30 02:41:30.472444,2025-06-30,Santander,Bradesco,***.895.***-19,Jaborandi,SE
71ec23e3-930d-47d5-a87a-8d8eef534550,6491866e-1f71-455d-b477-9a95811c3cad,6632.93,Cartão,237,341,2025-06-30 07:24:58.354821,2025-06-30,Bradesco,Itaú Unibanco,***.216.***-01,Sampaio,SP
2c5a651c-e477-4347-a00a-ae317a484417,7b78eeed-34ed-4b6c-bd0d-b75e39c37e94,4201.65,TED,341,341,2025-06-30 02:32:21.479846,2025-06-30,Itaú Unibanco,Itaú Unibanco,***.674.***-02,Xique-Xique,SP
c5915cfe-32af-4ace-9eda-a41591bf0f38,b0f7fb6d-aab6-4d94-b8d4-c337d4008c54,7761.07,Cartão,001,001,2025-06-30 04:18:21.988632,2025-06-30,Banco do Brasil,Banco do Brasil,***.526.***-09,Buenópolis,MG
16140db4-fca7-4b1f-8848-3cf1b6edca8f,cb54ea9d-8621-4c9d-b2d6-5b15bab3a412,496.4,TED,001,341,2025-06-30 12:50:39.015218,2025-06-30,Banco do Brasil,Itaú Unibanco,***.150.***-20,São Domingos,RS
e1ba50c9-af89-4e63-b442-448ba998deb6,0e65df32-5476-41d9-9779-a776ec619f37,296.89,PIX,237,033,2025-06-30 20:51:01.389243,2025-06-30,Bradesco,Santander,***.761.***-85,Ribeirão,BA
7d73a266-7153-4567-a733-a8ae8181206b,5c4aefc6-87dd-4d56-8987-4a3ef8d44f8e,6063.25,PIX,341,341,2025-06-30 06:25:17.892415,2025-06-30,Itaú Unibanco,Itaú Unibanco,***.204.***-79,Olho d'Água das Cunhãs,PE
04a356ed-2e52-4b1c-8829-cb9a240b5d79,fdcd6544-7a53-46b7-9dc8-e19a2fb6d4ec,5962.71,TED,341,104,2025-06-30 02:40:25.333308,2025-06-30,Itaú Unibanco,Caixa Econômica Federal,***.927.***-97,Trairão,SP
67b4c265-2048-457e-bbc8-29e93f2172e1,d08531b1-5fed-4f90-8256-1269a698c1d6,1290.5,PIX,341,001,2025-06-30 00:08:09.141241,2025-06-30,Itaú Unibanco,Banco do Brasil,***.126.***-59,Rondon do Pará,MG
46cbecda-e839-4f6a-9ceb-70e78b7fd6b3,fffd6471-c638-4093-8eb8-8c8ac08a98ec,1593.89,PIX,001,237,2025-06-30 00:03:08.232980,2025-06-30,Banco do Brasil,Bradesco,***.364.***-00,Teixeira Soares,RS
67492963-939e-4956-b437-7768982a7a13,b5cff14d-cd0e-480d-96a6-396eb489e0fd,6562.18,DOC,237,001,2025-06-30 19:49:16.881417,2025-06-30,Bradesco,Banco do Brasil,***.456.***-71,Louveira,GO
e4a74ac5-c56a-4f34-8103-0466155fe956,50da2134-430a-4908-a045-2ca50af6a347,7333.61,PIX,033,033,2025-06-30 23:48:04.319845,2025-06-30,Santander,Santander,***.601.***-61,São Domingos do Azeitão,RS
6b915367-b5e5-4173-9e4b-56750b6c697e,103f8e40-90d1-478f-b7cb-7510f987bb03,2560.75,Cartão,341,104,2025-06-30 17:01:49.501401,2025-06-30,Itaú Unibanco,Caixa Econômica Federal,***.831.***-95,Teodoro Sampaio,BA
7a6ae0f6-031d-4a0e-98cf-280eae54c9e5,be62d186-55bb-46c0-8223-df5bd56680b4,2011.76,Cartão,033,104,2025-06-30 02:58:01.548981,2025-06-30,Santander,Caixa Econômica Federal,***.842.***-10,Lagoa Formosa,PI
72a1882a-087f-4ee0-b3a7-acabf18143fe,7a006b44-4840-48e0-8d7c-2ff2781cab1a,2989.96,PIX,104,001,2025-06-30 16:22:18.696576,2025-06-30,Caixa Econômica Federal,Banco do Brasil,***.480.***-03,Bonfim do Piauí,TO
6a8c2224-8177-4d1a-89a2-e5427e921728,69e331c5-0c82-4ac8-a091-7772137ee661,648.12,PIX,104,104,2025-06-30 11:53:00.412605,2025-06-30,Caixa Econômica Federal,Caixa Econômica Federal,***.817.***-64,Igarapava,SP
1ad3c681-3de0-4204-a804-19c0fadb20b6,e3f3d43f-3ce8-4216-a19e-b0174b41db68,7267.97,Cartão,237,033,2025-06-30 13:46:18.186083,2025-06-30,Bradesco,Santander,***.631.***-50,Lucrécia,RS
52d971a0-c253-40c7-8c47-b9df8ccfd471,af170eea-3cdb-4683-85bb-9fa4d8adfd9e,6498.91,Cartão,033,033,2025-06-30 19:52:56.051217,2025-06-30,Santander,Santander,***.237.***-19,Santo Amaro da Imperatriz,SP
ea4af810-590d-4f11-9285-6810b404611f,e537bdd2-ab04-4b55-9be3-f59d745f4302,4837.51,Cartão,033,237,2025-06-30 03:33:50.055291,2025-06-30,Santander,Bradesco,***.385.***-00,São João do Soter,SP
68497b25-5659-4396-bad2-3a5ed337bc3f,7747b7ca-2fdc-43d3-b551-7425f719c731,839.06,PIX,104,001,2025-06-30 19:35:41.519546,2025-06-30,Caixa Econômica Federal,Banco do Brasil,***.294.***-80,Olímpia,MG
0ad03995-6049-42cf-8d8e-834df94e3a31,2ff878bf-0007-47c0-b73a-388780960e0c,7489.17,TED,237,341,2025-06-30 21:29:56.022778,2025-06-30,Bradesco,Itaú Unibanco,***.597.***-84,Tucano,MT
55bb4f6a-af4e-4db3-877b-74dd6aec7b22,273f9c0a-04f6-4af6-99a1-5d439b116fd4,2716.16,PIX,237,104,2025-06-30 03:15:55.406814,2025-06-30,Bradesco,Caixa Econômica Federal,***.129.***-67,Sebastião Barros,MG
3deb801e-371a-4285-9aa5-e60dc3c057ad,b22fd458-fd60-49b5-a39c-1839dbccba09,3857.98,TED,033,341,2025-06-30 04:52:44.177283,2025-06-30,Santander,Itaú Unibanco,***.043.***-52,São Lourenço do Piauí,RS
a96e4380-73de-470f-8441-50a203000f06,eaffcb42-4c1e-4c09-853c-47029baf1cea,4109.85,Cartão,033,001,2025-06-30 17:33:11.731941,2025-06-30,Santander,Banco do Brasil,***.140.***-70,Bom Princípio,SC
f61fa6e7-8b7d-4129-b8b3-3ec346e08604,45c852ec-8a88-45ea-93d7-cb1003bbaa83,4088.14,TED,001,104,2025-06-30 11:38:48.660443,2025-06-30,Banco do Brasil,Caixa Econômica Federal,***.763.***-35,Miraí,GO
e27db8d2-bdae-405a-895e-a5e5ab4cdfe4,7243b707-0bfd-41ad-a4b8-40a4fd31e86c,4670.96,PIX,237,237,2025-06-30 10:10:35.220114,2025-06-30,Bradesco,Bradesco,***.804.***-05,Guaraciaba,GO
6b83b660-2ad7-4778-b36b-bb7ed89f036b,34c34ecf-7ba9-4beb-b782-3a2576474fcd,6310.76,Cartão,237,033,2025-06-30 21:41:22.296008,2025-06-30,Bradesco,Santander,***.085.***-58,Alvarenga,PE
4e17bcac-2b94-4a3b-ac2b-f0992a03506c,30277455-3f05-474c-8883-7110da9c5f08,6491.28,PIX,237,001,2025-06-30 17:04:36.625203,2025-06-30,Bradesco,Banco do Brasil,***.129.***-51,Bady Bassitt,SP
cb5802e7-0f34-4ca5-b268-9d1ad9b725e1,727d5b8e-8a44-4ca4-abed-80f4aba7c5e5,1780.42,DOC,033,033,2025-06-30 05:45:14.239993,2025-06-30,Santander,Santander,***.982.***-09,Porto Nacional,RS
5fb8c939-da55-42e8-ab9c-fa3e50773ac5,a132b1c2-4be2-4343-a85d-58d52e5c8cb8,5390.49,TED,001,237,2025-06-30 15:59:03.237865,2025-06-30,Banco do Brasil,Bradesco,***.780.***-29,São José do Seridó,PE
c1cade5b-2306-4bbc-bfad-2d0bb99a8e02,b2b40301-ad7e-433a-af85-b0738aeb34f9,4177.77,Cartão,033,033,2025-06-30 14:56:00.234889,2025-06-30,Santander,Santander,***.912.***-70,Coronel Xavier Chaves,PB
9d729ac9-bf1b-4908-824f-c3f512383150,ac5e412b-5f98-47d7-be79-7e600d3024fe,932.43,DOC,033,001,2025-06-30 17:33:41.736378,2025-06-30,Santander,Banco do Brasil,***.187.***-21,Orizânia,SP
7043d0d6-9ff6-401b-b218-650eac57922d,63dbf517-53ec-47f7-a468-44ffd581409c,3532.91,PIX,001,033,2025-06-30 22:46:32.928914,2025-06-30,Banco do Brasil,Santander,***.987.***-21,Itapajé,SC
f0148633-fa81-4cd5-a603-d0f675bd2eb9,43205e22-0a88-4927-b7be-db7778f48c98,4808.18,PIX,341,033,2025-06-30 22:04:47.400717,2025-06-30,Itaú Unibanco,Santander,***.932.***-05,Barueri,BA
2ce3c871-7780-4258-a089-919a9d91c340,64a567af-9b56-4e59-afb8-4e75d713ace8,2014.1,Cartão,341,341,2025-06-30 11:36:09.788392,2025-06-30,Itaú Unibanco,Itaú Unibanco,***.294.***-80,Paraíso do Sul,SP
4df2c8bf-635f-49d2-abea-2c4c3efdbbf2,dce68395-fd10-464a-a224-4153a81ce5e5,6126.96,Cartão,104,237,2025-06-30 00:36:40.594032,2025-06-30,Caixa Econômica Federal,Bradesco,***.475.***-34,Formoso do Araguaia,TO
8413fb70-5dc2-4f0c-b62d-745049a5c0c6,172f6aa0-cd45-4dbd-beac-2ae65aeebc32,3259.96,Cartão,341,341,2025-06-30 09:01:41.837313,2025-06-30,Itaú Unibanco,Itaú Unibanco,***.709.***-85,Torre de Pedra,PI
40c6fed2-d739-4117-a83f-965b2a2674ed,d86b177e-9af9-4f22-9c81-22afbaf88c5d,416.49,PIX,341,033,2025-06-30 14:23:38.507599,2025-06-30,Itaú Unibanco,Santander,***.265.***-59,Pontes Gestal,SP
c7399dae-afc7-425c-8e63-f1a3695539de,71e0bb6f-5764-46a6-86b3-df7beec162c8,7688.99,Cartão,237,341,2025-06-30 02:11:10.219326,2025-06-30,Bradesco,Itaú Unibanco,***.105.***-75,Cardoso Moreira,SP
c19debb9-c72c-48e7-b80b-a6c402c5abef,decedf04-ee2a-459e-8d13-dd2d19dfa4ec,4838.58,DOC,001,104,2025-06-30 07:44:52.715091,2025-06-30,Banco do Brasil,Caixa Econômica Federal,***.192.***-49,Juripiranga,CE
913ffc84-a530-4979-98d1-2e03c6bbc814,68935a9e-cc54-4d80-99ad-53538569cf3c,7255.04,TED,341,104,2025-06-30 22:15:28.113689,2025-06-30,Itaú Unibanco,Caixa Econômica Federal,***.326.***-15,São João das Missões,SC
2f4afb31-bfcb-4db4-bf9a-2b1e9ca8a2a8,1de8051f-3c26-48d8-9053-9b4b6f12cea9,3732.15,TED,033,033,2025-06-30 19:10:33.203570,2025-06-30,Santander,Santander,***.569.***-20,Rinópolis,SP
807aa5aa-cb46-4a35-820e-5f35721ce022,59d5a7b6-2025-4ee0-8ac3-ce6caf507cf2,5185.9,Cartão,001,341,2025-06-30 03:45:33.922764,2025-06-30,Banco do Brasil,Itaú Unibanco,***.512.***-15,Jacobina do Piauí,GO
13c65d36-28bc-43f6-ad39-20a028518c28,18f1efa0-dc4d-4e54-811f-8cbd142c6843,263.23,DOC,104,341,2025-06-30 01:38:12.400545,2025-06-30,Caixa Econômica Federal,Itaú Unibanco,***.613.***-40,Riacho dos Machados,PR
7a304088-2168-4eac-bd31-7120530ae9ea,270b463f-ab8f-449f-853c-11cfffc929b2,2425.91,DOC,033,001,2025-06-30 21:18:38.059868,2025-06-30,Santander,Banco do Brasil,***.791.***-03,Padre Bernardo,SC
afa5c9d5-fed7-41ac-9615-90ccc05fcf74,6dfbf872-2b14-4879-b29c-8df0fe6f0812,993.74,DOC,033,104,2025-06-30 05:17:16.382950,2025-06-30,Santander,Caixa Econômica Federal,***.418.***-35,Severiano Melo,BA
994aa8be-809e-487d-a0f9-f076aa273e36,03421e63-abdd-4496-89ee-2063b53e4732,5899.77,PIX,033,001,2025-06-30 01:30:31.718013,2025-06-30,Santander,Banco do Brasil,***.092.***-60,Jacupiranga,PE
14237eee-269b-4fc8-a785-0af27fa84c0a,a62592a7-8abd-40b3-9222-5c13ed0e5727,90.03,Cartão,104,341,2025-06-30 03:40:32.443857,2025-06-30,Caixa Econômica Federal,Itaú Unibanco,***.263.***-15,São Simão,PE
b686b128-c67c-460a-9b29-629b7a361018,5d643566-016f-4545-a6bd-781723d88476,7798.28,TED,341,104,2025-06-30 10:25:29.181942,2025-06-30,Itaú Unibanco,Caixa Econômica Federal,***.987.***-14,São Pedro dos Crentes,RS
a61548d5-c67d-4808-a92a-64c1fbb9265c,e649a493-f73d-4a32-af01-e4a18f70c3d2,4009.26,TED,001,104,2025-06-30 07:02:06.794986,2025-06-30,Banco do Brasil,Caixa Econômica Federal,***.237.***-53,Itanhangá,TO
b37c1b71-22bc-45e8-8d24-1d3ff7b70dbf,8199e9b0-9259-45ad-98a9-e0cf0c72c916,1619.24,Cartão,237,237,2025-06-30 07:55:00.840604,2025-06-30,Bradesco,Bradesco,***.170.***-00,Arujá,RJ
09c4556d-df38-41a7-b302-c4c52e141be9,3576e8d8-a28b-4ac0-8fb8-e276f2d5ab7f,6058.59,TED,104,341,2025-06-30 22:38:09.012219,2025-06-30,Caixa Econômica Federal,Itaú Unibanco,***.893.***-12,Catuípe,PB
15dd23bc-6304-4950-b78e-c8b458160f4e,9ef7ab15-6554-4af3-a647-3c8de8e2a4e3,3321.52,DOC,104,104,2025-06-30 08:49:52.591877,2025-06-30,Caixa Econômica Federal,Caixa Econômica Federal,***.210.***-04,Resplendor,RS
a07d0e4b-774b-4ca9-bae0-f2202f50f9df,74752714-86e8-43b3-a42a-15edf31a9f39,7012.32,TED,341,341,2025-06-30 08:02:56.690308,2025-06-30,Itaú Unibanco,Itaú Unibanco,***.245.***-46,Cubatão,MG
0d698015-956e-4cc8-a065-34d0a5aaf333,a6a6e549-3679-4dc5-8c1e-e2d9d78491b3,7073.02,Cartão,104,001,2025-06-30 17:32:19.558859,2025-06-30,Caixa Econômica Federal,Banco do Brasil,***.246.***-16,Avaí,RS
a4c782f4-726d-4af1-893b-263b4251ec6b,a6e22e9d-251f-4112-8fbc-81bd21f6ac16,3763.67,PIX,033,341,2025-06-30 16:05:51.579113,2025-06-30,Santander,Itaú Unibanco,***.528.***-30,Groaíras,PB
c3de01fe-dbc2-44e6-8a59-5911b654f8a2,8c1856fc-1019-4dbb-a0b5-8c34008dd471,7059.39,PIX,033,341,2025-06-30 00:11:54.898483,2025-06-30,Santander,Itaú Unibanco,***.427.***-56,Novo Hamburgo,RN
7acc5415-3af6-411d-b5b7-4a1449ff7adf,882255c0-e3ac-47d1-b8d2-5d8d3fc680f2,2363.68,Cartão,341,033,2025-06-30 07:20:36.329064,2025-06-30,Itaú Unibanco,Santander,***.406.***-04,Nova Esperança,ES
cc2492b1-61f5-4195-aee9-4b21bd45d6ba,be2f73a3-8c1e-4fe2-9965-44283e267285,7463.66,DOC,341,341,2025-06-30 11:50:47.745465,2025-06-30,Itaú Unibanco,Itaú Unibanco,***.093.***-14,Buritizal,PE
691758df-9302-4a06-847b-7754f206c79a,d38320db-ac0e-4a2d-9a59-3ab1097a1c33,3653.93,DOC,341,104,2025-06-30 20:02:59.605169,2025-06-30,Itaú Unibanco,Caixa Econômica Federal,***.054.***-07,Glória D'Oeste,MG
320d0300-e26d-4e42-a2de-674a7b5cba71,7b39d4d9-399d-43df-9494-ab3f2190b424,3540.53,Cartão,341,341,2025-06-30 08:32:12.845067,2025-06-30,Itaú Unibanco,Itaú Unibanco,***.370.***-13,Gramado,MG
86d1c0f9-545a-44ac-811e-d05974dcd6ac,d6a136cc-8320-46a7-a9fc-6307407005aa,6282.97,TED,033,341,2025-06-30 17:41:00.710806,2025-06-30,Santander,Itaú Unibanco,***.948.***-29,Chapadão do Lageado,MT
41a62d3b-9540-4db6-a87f-1d8b233e86a8,3ac31d15-07cc-40ac-9e3a-bac46f68cfcd,7088.03,TED,033,001,2025-06-30 00:13:26.288929,2025-06-30,Santander,Banco do Brasil,***.641.***-75,Itapissuma,RS
7342f69e-83e5-4455-be15-1b945f642dc4,3ab15406-a3ce-4608-a30b-9b943eb6f58f,1415.87,PIX,033,237,2025-06-30 13:37:25.135245,2025-06-30,Santander,Bradesco,***.721.***-82,Acaraú,CE
e5f97b66-19c0-4829-8832-b7e0361fd860,27382e17-351a-4d54-b5e0-064afdf6939c,1134.94,PIX,237,341,2025-06-30 02:15:17.573143,2025-06-30,Bradesco,Itaú Unibanco,***.617.***-31,Laranjal,RN
c610c1d9-c84b-41fa-8d02-bdfe00525a51,45646f3d-35bf-4f54-bcbe-5003bf7f5d69,1822.58,PIX,001,341,2025-06-30 16:38:19.973927,2025-06-30,Banco do Brasil,Itaú Unibanco,***.257.***-25,Porto da Folha,SC
8a71af45-2444-4e3d-86ad-a11555484f01,63fe2a3b-2a09-49cc-9614-4af8798cb39f,840.45,PIX,033,104,2025-06-30 03:19:48.373768,2025-06-30,Santander,Caixa Econômica Federal,***.087.***-31,Feliz Natal,RS
c21a2830-a049-4d63-ac59-19b4a8ecb1eb,d066e55f-d27f-4cfe-b690-26d7c3d9e93d,454.35,TED,237,033,2025-06-30 23:23:41.461760,2025-06-30,Bradesco,Santander,***.402.***-94,Martinho Campos,SC
70d9f2d1-00dc-43fb-9a88-22fd6fc370df,23c0f958-4c95-4554-ba4c-99de13163c97,567.76,TED,033,033,2025-06-30 00:19:38.925352,2025-06-30,Santander,Santander,***.735.***-17,Aragarças,PE
353ca8f1-4fff-4017-8dae-80eeec8400a5,7176a028-fbfa-4c3a-a40a-b9454a7f92a9,1484.78,TED,237,001,2025-06-30 12:21:09.925447,2025-06-30,Bradesco,Banco do Brasil,***.649.***-91,Cachoeira Dourada,SP
